2,3,3,3,0,0,1,0,1,2,3,3,0,1,0,1,2,3,2,3,3,3,2,3,0,1,2,3,34,85,28,27,85,35,3,3,0,1,2,3,0,1,2,3,0,0,1,2,3,1,2,3,0,1,2,3,0,1,2,3,0,1,2,34,85,28,29,85,35,2,3,3,1,2,3,3,0,1,2,3,0,1,2,3,3,1,2,3,0,0,1,2,3,1,2,3,0,1,2,3
3,1,0,1,2,0,1,0,1,2,3,3,0,0,1,2,3,1,2,3,0,1,2,3,0,1,2,3,34,85,28,27,85,35,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,34,85,28,29,85,35,3,1,2,3,3,2,3,0,1,2,0,1,2,3,2,3,0,1,2,3,0,0,1,2,3,3,3,0,1,2,3
0,0,1,2,0,1,2,0,1,2,3,0,1,0,1,2,3,2,3,3,0,1,2,3,0,1,2,0,34,85,28,27,85,35,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,34,85,28,29,85,35,3,1,2,3,1,2,3,0,1,2,0,1,2,3,2,3,1,2,0,0,1,2,3,3,1,2,3,3,1,2,3
1,2,3,3,0,1,2,0,1,2,3,0,1,0,1,2,3,3,2,3,0,1,2,3,0,0,1,2,34,85,28,27,85,35,2,3,0,1,2,3,0,1,2,0,1,2,3,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,34,85,28,29,85,35,2,3,3,3,1,2,3,0,1,2,0,1,2,3,2,3,1,0,1,2,3,3,1,2,3,0,1,2,3,3,3
2,3,3,0,0,1,2,3,0,1,2,3,2,0,1,2,3,1,2,3,0,1,2,0,1,2,3,3,34,85,28,27,85,35,2,3,0,1,2,3,0,1,2,0,1,2,3,3,0,1,2,3,0,1,2,3,0,1,2,3,0,0,1,34,85,28,29,85,35,3,1,2,3,1,2,3,0,1,2,0,1,2,3,2,0,1,2,3,3,1,0,1,2,3,2,3,0,1,2,3
3,0,0,1,0,1,2,3,0,1,2,3,0,1,2,3,2,3,0,0,0,0,1,2,3,3,2,3,34,85,28,27,85,35,2,3,0,1,2,3,0,1,0,1,2,3,2,3,0,1,2,3,0,1,2,3,0,0,1,2,3,3,3,34,85,28,29,85,35,0,0,1,2,3,2,3,0,1,2,0,1,2,0,1,2,3,3,0,0,1,0,1,2,3,2,3,0,1,2,3
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,2,3,0,0,1,2,3,3,0,1,2,0,34,85,28,27,85,35,2,3,0,1,2,3,0,0,1,2,3,1,2,3,0,1,2,3,0,0,1,2,3,3,3,3,0,1,2,34,85,28,29,85,35,0,0,1,2,3,2,3,0,1,0,1,0,1,2,3,3,1,2,0,1,2,0,1,2,3,2,3,0,1,2,3
3,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,2,0,1,0,3,3,1,2,3,3,0,0,34,85,28,27,85,35,2,3,0,1,2,3,0,0,1,2,3,1,2,3,0,1,0,1,2,3,3,3,0,1,2,3,0,1,2,34,85,28,29,85,35,0,0,0,1,2,3,3,0,1,0,0,1,2,3,2,3,1,2,0,1,2,0,1,2,3,2,3,0,1,2,3
0,1,2,0,0,1,2,3,0,1,2,3,1,2,3,0,1,0,0,3,0,0,1,2,3,1,0,1,34,85,28,27,85,35,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,3,0,1,2,3,1,2,3,0,1,2,34,85,28,29,85,35,0,0,0,1,2,3,3,0,0,1,2,3,3,1,2,3,1,2,0,1,2,0,1,2,3,2,3,0,0,1,2
0,1,0,1,0,1,2,0,0,1,2,3,1,2,0,1,2,0,0,3,0,1,2,3,0,0,0,1,34,85,28,27,85,35,2,3,0,1,2,0,0,1,2,3,0,1,0,1,2,3,3,3,0,0,1,2,3,1,2,3,0,1,0,34,85,28,29,85,35,0,1,0,1,2,3,3,0,1,2,3,2,3,1,2,3,1,2,0,1,2,0,1,2,3,2,3,0,0,1,2
